Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-02 15:43:00-04:00,373.8900146484375,374.0799865722656,373.82000732421875,374.04998779296875,374.04998779296875,0
2023-08-02 15:44:00-04:00,374.04998779296875,374.4700012207031,374.0199890136719,374.3699951171875,374.3699951171875,262353
2023-08-02 15:45:00-04:00,374.375,374.44000244140625,374.32501220703125,374.44000244140625,374.44000244140625,150436
2023-08-02 15:46:00-04:00,374.43499755859375,374.6000061035156,374.385009765625,374.5799865722656,374.5799865722656,354353
2023-08-02 15:47:00-04:00,374.5799865722656,374.67498779296875,374.4764099121094,374.5150146484375,374.5150146484375,589801
2023-08-02 15:48:00-04:00,374.5199890136719,374.6400146484375,374.45001220703125,374.614990234375,374.614990234375,139001
2023-08-02 15:49:00-04:00,374.614990234375,374.65008544921875,374.5450134277344,374.6000061035156,374.6000061035156,136025
2023-08-02 15:50:00-04:00,374.6099853515625,374.6499938964844,374.260009765625,374.5400085449219,374.5400085449219,305158
2023-08-02 15:51:00-04:00,374.54998779296875,374.6700134277344,374.49371337890625,374.5299987792969,374.5299987792969,157908
2023-08-02 15:52:00-04:00,374.5299987792969,374.739990234375,374.5299987792969,374.6600036621094,374.6600036621094,219360
2023-08-02 15:53:00-04:00,374.6499938964844,374.760009765625,374.4200134277344,374.4800109863281,374.4800109863281,205677
2023-08-02 15:54:00-04:00,374.489990234375,374.5899963378906,374.239990234375,374.3550109863281,374.3550109863281,0
2023-08-02 15:55:00-04:00,374.3599853515625,374.3999938964844,374.1499938964844,374.25,374.25,484558
2023-08-02 15:56:00-04:00,374.25,374.489990234375,374.17999267578125,374.3450012207031,374.3450012207031,285248
2023-08-02 15:57:00-04:00,374.3399963378906,374.70001220703125,374.29998779296875,374.5899963378906,374.5899963378906,372866
2023-08-02 15:58:00-04:00,374.5899963378906,374.7900085449219,374.54998779296875,374.739990234375,374.739990234375,645713
2023-08-02 15:59:00-04:00,374.7449951171875,374.79998779296875,374.3599853515625,374.3999938964844,374.3999938964844,1776349
2023-08-03 09:30:00-04:00,372.42999267578125,372.489990234375,372.4100036621094,372.42999267578125,372.42999267578125,2586390
2023-08-03 09:31:00-04:00,372.57000732421875,372.70001220703125,372.2699890136719,372.30999755859375,372.30999755859375,346131
2023-08-03 09:32:00-04:00,372.32000732421875,372.7799987792969,372.2300109863281,372.739990234375,372.739990234375,313115
2023-08-03 09:33:00-04:00,372.7300109863281,372.7449951171875,371.7699890136719,371.82000732421875,371.82000732421875,496925
2023-08-03 09:34:00-04:00,371.8399963378906,372.45001220703125,371.7799987792969,372.17999267578125,372.17999267578125,331767
2023-08-03 09:35:00-04:00,372.1896057128906,372.7099914550781,372.07501220703125,372.6600036621094,372.6600036621094,332431
2023-08-03 09:36:00-04:00,372.6708068847656,373.05999755859375,372.4700012207031,372.82000732421875,372.82000732421875,274819
2023-08-03 09:37:00-04:00,372.80999755859375,373.3999938964844,372.70001220703125,372.9200134277344,372.9200134277344,477916
2023-08-03 09:38:00-04:00,372.95001220703125,373.0350036621094,372.7300109863281,372.94000244140625,372.94000244140625,161446
2023-08-03 09:39:00-04:00,372.989990234375,373.2300109863281,372.8999938964844,373.0199890136719,373.0199890136719,136463
2023-08-03 09:40:00-04:00,373.0199890136719,373.2799987792969,372.82049560546875,373.05999755859375,373.05999755859375,319659
2023-08-03 09:41:00-04:00,373.0899963378906,373.1499938964844,372.8599853515625,372.9200134277344,372.9200134277344,165863
2023-08-03 09:42:00-04:00,372.94000244140625,373.2799987792969,372.885009765625,373.0400085449219,373.0400085449219,139962
2023-08-03 09:43:00-04:00,373.0,373.00030517578125,372.7200012207031,372.8594055175781,372.8594055175781,161138
2023-08-03 09:44:00-04:00,372.8800048828125,372.989990234375,372.7200012207031,372.9100036621094,372.9100036621094,118065
2023-08-03 09:45:00-04:00,372.8999938964844,373.0299987792969,372.6199951171875,372.8699951171875,372.8699951171875,248759
2023-08-03 09:46:00-04:00,372.875,373.14990234375,372.68499755859375,373.1400146484375,373.1400146484375,196681
2023-08-03 09:47:00-04:00,373.1400146484375,373.92999267578125,373.04168701171875,373.8800048828125,373.8800048828125,311239
2023-08-03 09:48:00-04:00,373.8699951171875,373.8800048828125,373.5082092285156,373.5199890136719,373.5199890136719,199719
2023-08-03 09:49:00-04:00,373.57000732421875,373.8599853515625,373.5199890136719,373.8500061035156,373.8500061035156,113262
2023-08-03 09:50:00-04:00,373.8500061035156,374.1099853515625,373.739990234375,373.92999267578125,373.92999267578125,181328
2023-08-03 09:51:00-04:00,373.92999267578125,374.0400085449219,373.67999267578125,373.8699951171875,373.8699951171875,176883
2023-08-03 09:52:00-04:00,373.8599853515625,374.04998779296875,373.7101135253906,374.0400085449219,374.0400085449219,146330
2023-08-03 09:53:00-04:00,374.0299987792969,374.19000244140625,373.67999267578125,373.79998779296875,373.79998779296875,153482
