Date,Open,High,Low,Close,Adj Close,Volume
1999-03-19,132.3125,132.625,129.6875,129.6875,83.65557098388672,5526700
1999-03-22,130.0625,130.59375,129.421875,129.9375,83.81683349609375,4603800
1999-03-23,129.3125,129.53125,125.703125,126.1875,81.39789581298828,9713800
1999-03-24,126.84375,127.171875,125.625,126.90625,81.86150360107422,6280900
1999-03-25,128.0625,129.5,127.75,129.5,83.5346450805664,6639600
1999-03-26,128.625,129.125,127.71875,128.5625,82.92991638183594,6159700
1999-03-29,129.15625,131.4375,129.15625,131.15625,84.60304260253906,5863900
1999-03-30,129.9375,131.21875,129.5625,130.46875,84.15950775146484,5401400
1999-03-31,131.15625,131.609375,128.3125,128.375,82.8089370727539,7413600
1999-04-01,129.6875,129.6875,128.125,129.34375,83.43385314941406,7683600
1999-04-05,130.9375,132.59375,130.25,132.40625,85.40933990478516,5791100
1999-04-06,132.1875,132.984375,131.15625,132.09375,85.207763671875,5381300
1999-04-07,132.6875,133.375,131.375,133.15625,85.89315795898438,6248600
1999-04-08,133.1875,134.9375,132.28125,134.84375,86.98165893554688,5909100
1999-04-09,134.4375,135.5,133.59375,134.875,87.00180053710938,4365800
1999-04-12,133.46875,136.40625,133.21875,136.3125,87.92909240722656,8213200
1999-04-13,136.25,136.46875,134.5,135.4375,87.3646469116211,10071400
1999-04-14,136.0625,136.0625,132.6875,133.15625,85.89315795898438,11551700
1999-04-15,133.4375,133.5625,131.0,132.65625,85.57061004638672,11150000
1999-04-16,132.90625,132.90625,131.1875,131.53125,84.84490966796875,6476200
1999-04-19,132.6875,134.53125,128.375,129.5,83.5346450805664,12487200
1999-04-20,129.8125,131.1875,129.0,131.125,84.58287811279297,9049600
1999-04-21,131.0625,135.625,130.40625,134.875,87.00180053710938,5772200
1999-04-22,135.125,136.375,134.390625,136.15625,87.82830810546875,6897400
1999-04-23,135.875,136.75,135.0,135.8125,87.6065444946289,4593100
1999-04-26,136.5,136.8125,135.46875,136.59375,88.11048889160156,3606500
1999-04-27,137.125,137.5,135.84375,137.25,88.5338363647461,5147200
1999-04-28,136.4375,137.25,135.0,135.375,87.3243179321289,5544300
1999-04-29,135.5625,136.0625,133.8125,134.34375,86.65912628173828,9824300
1999-04-30,135.09375,135.625,131.5,133.25,85.95362091064453,10991900
1999-05-03,133.4375,135.84375,133.09375,135.6875,87.52590942382812,10709700
1999-05-04,135.125,135.8125,133.125,133.75,86.2761001586914,10509300
1999-05-05,133.9375,135.0625,131.84375,134.8125,86.96150207519531,10032300
1999-05-06,134.4375,135.125,132.375,133.984375,86.42729949951172,13507200
1999-05-07,134.5,135.125,133.4375,135.0,87.08246612548828,8680700
1999-05-10,134.84375,135.71875,133.53125,134.328125,86.64899444580078,5580100
1999-05-11,135.3125,136.875,134.71875,135.6875,87.52590942382812,7000600
1999-05-12,135.75,137.21875,131.5,136.75,88.21128845214844,13865800
1999-05-13,137.25,138.0,136.8125,137.34375,88.59429931640625,4485700
1999-05-14,134.5625,135.875,133.5,133.78125,86.2962646484375,8370100
1999-05-17,133.625,134.484375,132.375,134.1875,86.558349609375,6268100
1999-05-18,134.53125,134.984375,132.625,133.9375,86.39705657958984,8218600
1999-05-19,134.46875,135.0,133.25,134.90625,87.02198791503906,5052400
1999-05-20,135.125,135.59375,134.0625,134.09375,86.49788665771484,4670400
1999-05-21,134.125,134.6875,132.59375,133.34375,86.01409912109375,6418200
1999-05-24,133.84375,133.84375,130.390625,131.125,84.58287811279297,7952000
1999-05-25,131.375,132.34375,128.4375,129.0,83.2121353149414,15406400
1999-05-26,129.3125,131.0,128.09375,130.4375,84.1393814086914,12575900
1999-05-27,129.84375,130.28125,128.0,128.5625,82.92991638183594,14515400
1999-05-28,129.0,130.75,128.59375,130.203125,83.9881820678711,8748000
1999-06-01,130.125,130.15625,128.375,129.75,83.69587707519531,6705300
1999-06-02,129.75,130.1875,128.015625,129.875,83.77653503417969,6981900
1999-06-03,130.6875,130.875,129.78125,130.59375,84.24014282226562,6076600
1999-06-04,131.46875,133.359375,130.9375,133.21875,85.93345642089844,9787200
1999-06-07,133.4375,134.1875,132.90625,133.5625,86.15521240234375,5299100
1999-06-08,133.375,133.796875,131.59375,132.25,85.30853271484375,4895700
1999-06-09,132.40625,133.09375,131.8125,132.125,85.2279052734375,7409700
1999-06-10,131.4375,131.46875,129.59375,130.90625,84.44172668457031,7040700
1999-06-11,131.21875,132.21875,129.09375,129.8125,83.73624420166016,12824800
1999-06-14,130.6875,130.75,129.546875,129.9375,83.81683349609375,6823500
1999-06-15,130.46875,131.65625,130.078125,130.8125,84.38127899169922,5700900
1999-06-16,132.375,133.875,132.375,133.3125,85.9939193725586,7865800
1999-06-17,132.875,135.5625,132.625,134.5625,86.80021667480469,8162800
1999-06-18,134.0625,134.6875,133.375,134.3125,86.90052032470703,2875100
1999-06-21,134.46875,135.25,133.65625,134.625,87.10270690917969,4646400
1999-06-22,134.0,135.1875,133.5,133.6875,86.49617004394531,5862400
1999-06-23,133.0,133.625,132.125,133.03125,86.07154083251953,9629200
1999-06-24,132.875,132.9375,130.65625,132.03125,85.42451477050781,9176900
1999-06-25,132.59375,133.015625,131.25,131.703125,85.21224212646484,4087000
1999-06-28,132.6875,133.625,132.5,133.3125,86.25350952148438,5028900
1999-06-29,133.0,135.1875,132.78125,134.5625,87.06226348876953,6956200
1999-06-30,134.625,137.5,133.84375,137.0,88.63934326171875,16856100
1999-07-01,137.0,138.5,136.0625,138.03125,89.30657196044922,9939500
1999-07-02,138.125,139.5,137.90625,139.40625,90.19621276855469,3772800
1999-07-06,139.25,140.75,138.59375,139.375,90.1759262084961,11221100
1999-07-07,139.0625,139.71875,138.515625,139.5625,90.29727172851562,3230700
1999-07-08,139.0625,140.625,138.75,139.671875,90.3680419921875,7101500
1999-07-09,140.0,140.59375,139.5625,140.5,90.90385437011719,2976800
1999-07-12,140.9375,140.9375,139.5,139.875,90.49945831298828,4436300
1999-07-13,139.375,139.921875,138.65625,139.375,90.1759262084961,6477600
1999-07-14,140.0,140.21875,138.75,140.15625,90.6814193725586,4382500
1999-07-15,140.78125,141.375,140.3125,141.046875,91.2576904296875,3348600
1999-07-16,141.25,142.15625,140.75,141.8125,91.7530288696289,2281500
1999-07-19,142.1875,142.25,140.5625,140.875,91.14647674560547,4287000
1999-07-20,140.125,140.40625,137.53125,137.984375,89.2762451171875,7060100
1999-07-21,138.09375,138.90625,137.3125,137.828125,89.17511749267578,4793700
1999-07-22,137.4375,138.0,135.46875,136.015625,88.00242614746094,7804100
1999-07-23,136.65625,137.0,135.125,135.75,87.8305892944336,4603000
1999-07-26,134.875,136.125,134.625,134.75,87.18353271484375,4333400
1999-07-27,136.0,137.203125,135.375,135.875,87.91145324707031,5908500
1999-07-28,136.25,137.3125,135.59375,136.3125,88.19452667236328,3955500
1999-07-29,134.9375,135.25,133.3125,134.40625,86.96117401123047,7760600
1999-07-30,134.8125,135.34375,132.5625,132.75,85.88954162597656,5994300
1999-08-02,132.75,134.75,132.5,133.0625,86.09175872802734,6065500
1999-08-03,133.71875,133.84375,131.375,132.4375,85.6873550415039,5445400
1999-08-04,132.71875,133.875,130.4375,130.625,84.51469421386719,6497900
1999-08-05,130.875,131.9375,128.84375,131.8125,85.28302764892578,10322000
1999-08-06,131.21875,132.0,129.5,130.375,84.35298919677734,7537700
1999-08-09,130.59375,131.796875,129.75,130.09375,84.17096710205078,5565900
1999-08-10,129.875,130.15625,127.0,128.65625,83.24092102050781,9793300
1999-08-11,129.6875,130.53125,128.625,130.21875,84.25186920166016,8003400
1999-08-12,130.6875,131.8125,129.90625,130.140625,84.20132446289062,7036800
1999-08-13,131.625,133.25,131.125,133.15625,86.15238952636719,5857700
1999-08-16,133.125,133.96875,132.25,133.75,86.53656768798828,3927000
1999-08-17,134.4375,134.84375,133.125,134.625,87.10270690917969,4808000
1999-08-18,134.203125,134.375,133.25,133.65625,86.47594451904297,4355500
1999-08-19,132.375,133.234375,131.6875,132.5625,85.76828002929688,6448100
1999-08-20,133.0625,134.125,132.6875,133.90625,86.6376953125,3663700
1999-08-23,134.8125,136.546875,134.65625,136.46875,88.29558563232422,5637800
1999-08-24,136.0625,137.96875,135.375,136.96875,88.61911010742188,9279500
1999-08-25,137.1875,138.78125,136.15625,138.375,89.52897644042969,6005300
1999-08-26,138.28125,138.421875,136.5,136.71875,88.45738220214844,4322300
1999-08-27,136.875,137.0625,135.0625,135.0625,87.3857421875,6247400
1999-08-30,135.34375,135.5,132.0,132.5625,85.76828002929688,4652000
1999-08-31,132.9375,133.75,130.875,132.0625,85.44479370117188,11453700
1999-09-01,132.9375,133.734375,132.3125,133.6875,86.49617004394531,6863900
1999-09-02,132.125,132.671875,130.65625,132.109375,85.4750747680664,10896300
1999-09-03,134.875,136.5,134.6875,135.96875,87.97215270996094,9160800
1999-09-07,136.0625,136.625,135.21875,135.46875,87.6485824584961,4560800
1999-09-08,134.84375,136.0625,134.03125,134.8125,87.22401428222656,6159600
1999-09-09,134.75,135.25,133.6875,134.75,87.18353271484375,6177800
1999-09-10,136.25,136.359375,134.9375,135.875,87.91145324707031,2934500
1999-09-13,135.125,135.46875,134.5,134.953125,87.31500244140625,2320500
1999-09-14,134.0625,134.5625,133.375,134.0625,86.73876190185547,3736000
1999-09-15,135.4375,135.4375,131.875,131.9375,85.36390686035156,6984500
1999-09-16,132.5,132.8125,130.3125,132.453125,85.697509765625,15377600
1999-09-17,132.625,133.9375,132.15625,133.75,86.78028106689453,8542300
1999-09-20,133.9375,134.0,133.09375,133.5625,86.65863037109375,2803900
1999-09-21,132.25,132.46875,130.15625,130.75,84.83380889892578,9335200
1999-09-22,131.25,131.84375,129.75,130.609375,84.74258422851562,13009100
1999-09-23,131.8125,131.8125,127.625,127.875,82.96844482421875,12204100
1999-09-24,127.75,128.375,126.3125,127.75,82.88733673095703,13792900
1999-09-27,128.75,129.75,128.28125,128.59375,83.434814453125,6970300
1999-09-28,127.9375,128.8125,125.5625,128.34375,83.27257537841797,11063400
1999-09-29,128.4375,129.125,126.75,126.8125,82.27910614013672,7580300
1999-09-30,127.4375,129.4375,126.96875,128.75,83.53620147705078,7498900
1999-10-01,127.9375,128.5625,126.625,128.46875,83.3536605834961,11127100
1999-10-04,129.1875,130.875,128.75,130.75,84.83380889892578,6341600
1999-10-05,130.71875,131.96875,128.6875,130.625,84.75273132324219,11976000
1999-10-06,130.75,132.8125,130.6875,132.625,86.05036926269531,10308200
1999-10-07,132.859375,133.0,131.5,131.875,85.5637435913086,6535600
1999-10-08,131.75,133.875,131.234375,133.875,86.86139678955078,9674300
1999-10-11,133.59375,134.125,133.3125,133.65625,86.71949768066406,4282000
1999-10-12,133.125,133.3125,131.1875,131.59375,85.38127899169922,8686100
1999-10-13,130.6875,131.3125,128.1875,128.1875,83.17121124267578,10469300
1999-10-14,128.484375,129.1875,126.75,128.15625,83.15090942382812,10562200
1999-10-15,126.0,126.75,124.5,124.875,81.02197265625,14238700
1999-10-18,124.9375,125.9375,123.4375,125.78125,81.60997009277344,9758800
1999-10-19,127.1875,128.25,125.9375,127.0,82.40074157714844,14392900
1999-10-20,127.75,129.46875,127.125,128.25,83.21174621582031,9759400
1999-10-21,127.21875,129.0,126.625,129.0,83.6983642578125,9105400
1999-10-22,129.75,131.21875,129.5625,130.09375,84.40799713134766,8309600
1999-10-25,129.3125,130.46875,128.75,129.4375,83.98223876953125,8114300
1999-10-26,130.1875,130.6875,127.8125,127.8125,82.92789459228516,6256300
1999-10-27,128.375,130.3125,128.25,130.125,84.42831420898438,5433300
1999-10-28,132.4375,134.859375,132.1875,134.5625,87.30744171142578,10509700
1999-10-29,135.84375,137.6875,135.71875,137.0,88.88899230957031,10988600
1999-11-01,136.5,137.0,135.5625,135.5625,87.95630645751953,4006500
1999-11-02,135.96875,137.25,134.59375,134.59375,87.32775115966797,6516900
1999-11-03,136.0,136.375,135.125,135.5,87.915771484375,7222300
1999-11-04,136.75,137.359375,135.765625,136.53125,88.5848617553711,7907500
1999-11-05,138.625,139.109375,136.78125,137.875,89.45670318603516,7431500
1999-11-08,137.0,138.375,136.75,138.0,89.53780364990234,4649200
1999-11-09,138.5,138.6875,136.28125,136.703125,88.69636535644531,4533700
1999-11-10,136.25,138.390625,136.078125,137.71875,89.35530090332031,6405600
1999-11-11,138.1875,138.5,137.46875,138.5,89.86225128173828,4794100
1999-11-12,139.25,139.984375,137.125,139.75,90.6732406616211,11802900
1999-11-15,139.84375,140.25,139.40625,140.078125,90.88616180419922,2187500
1999-11-16,140.5625,143.0,140.09375,141.25,91.6465072631836,7544800
1999-11-17,142.25,142.9375,141.3125,141.625,91.8897933959961,9459000
1999-11-18,142.4375,143.0,141.625,142.625,92.53864288330078,4491000
1999-11-19,142.40625,142.96875,142.0,142.5,92.45751953125,4832100
1999-11-22,142.4375,143.0,141.5,142.46875,92.43721771240234,4155400
1999-11-23,142.84375,142.84375,140.375,141.21875,91.6261978149414,5918000
1999-11-24,140.75,142.4375,140.0,141.96875,92.11280059814453,4459700
1999-11-26,142.46875,142.875,141.25,141.4375,91.76811981201172,1693900
1999-11-29,140.875,141.921875,140.4375,140.9375,91.4437255859375,7348600
1999-11-30,140.75,142.3125,139.0,139.28125,90.36913299560547,7682000
1999-12-01,139.3125,140.5,139.0,140.40625,91.09902954101562,6980200
1999-12-02,140.625,141.375,140.375,141.25,91.6465072631836,6698300
1999-12-03,143.03125,145.34375,143.03125,143.84375,93.329345703125,10045400
1999-12-06,143.53125,143.71875,142.25,142.78125,92.64000701904297,3138900
1999-12-07,143.28125,143.3125,141.375,141.625,91.8897933959961,10714200
1999-12-08,141.34375,142.0625,140.5,140.71875,91.30180358886719,4611400
1999-12-09,141.8125,142.21875,139.375,141.40625,91.74787902832031,6474700
1999-12-10,142.28125,142.8125,140.875,141.875,92.05204772949219,5127300
1999-12-13,141.4375,142.71875,141.28125,142.125,92.21419525146484,4210800
1999-12-14,141.625,142.484375,140.625,140.75,91.32211303710938,5739000
1999-12-15,140.375,142.203125,140.03125,141.5,91.8086929321289,6879100
1999-12-16,142.1875,142.65625,141.15625,142.125,92.21419525146484,5854900
1999-12-17,143.0,143.3125,142.0625,142.6875,92.80640411376953,4775400
1999-12-20,142.5625,143.1875,141.09375,141.65625,92.13568878173828,4608700
1999-12-21,141.59375,144.0625,141.34375,143.8125,93.53814697265625,7981300
1999-12-22,143.625,144.1875,142.96875,144.1875,93.78202819824219,5377500
1999-12-23,145.015625,146.484375,145.0,146.484375,95.27601623535156,5721700
1999-12-27,146.5,146.78125,145.0625,146.28125,95.14389038085938,2691000
1999-12-28,145.875,146.5,145.484375,146.1875,95.08285522460938,4084500
1999-12-29,146.3125,146.8125,145.3125,146.8125,95.4894027709961,3001000
1999-12-30,147.125,147.5625,146.1875,146.640625,95.37762451171875,3641300
1999-12-31,146.84375,147.5,146.25,146.875,95.5300064086914,3172700
2000-01-03,148.25,148.25,143.875,145.4375,94.59501647949219,8164300
2000-01-04,143.53125,144.0625,139.640625,139.75,90.89581298828125,8089800
2000-01-05,139.9375,141.53125,137.25,140.0,91.05842590332031,12177900
2000-01-06,139.625,141.5,137.75,137.75,89.59500122070312,6227200
2000-01-07,140.3125,145.75,140.0625,145.75,94.79833221435547,8066500
2000-01-10,146.25,146.90625,145.03125,146.25,95.12349700927734,5741700
2000-01-11,145.8125,146.09375,143.5,144.5,93.98527526855469,7503700
2000-01-12,144.59375,144.59375,142.875,143.0625,93.0503158569336,6907700
2000-01-13,144.46875,145.75,143.28125,145.0,94.31047058105469,5158300
2000-01-14,146.53125,147.46875,145.96875,146.96875,95.59101867675781,7437300
2000-01-18,145.34375,146.625,145.1875,145.8125,94.8390121459961,6488500
2000-01-19,145.3125,147.0,145.0,147.0,95.61134338378906,6157900
2000-01-20,146.96875,146.96875,143.8125,144.75,94.14789581298828,5800100
2000-01-21,145.5,145.5,144.0625,144.4375,93.94464111328125,6244800
2000-01-24,145.65625,145.84375,139.40625,140.34375,91.281982421875,7896900
2000-01-25,140.515625,141.9375,139.0,141.9375,92.3185806274414,9942500
2000-01-26,141.0,141.546875,140.09375,140.8125,91.58687591552734,5158100
2000-01-27,141.84375,142.21875,138.125,140.25,91.22106170654297,10922700
2000-01-28,139.4375,140.0625,135.53125,135.875,88.37545013427734,11916200
2000-01-31,135.8125,139.671875,135.0,139.5625,90.77383422851562,10768700
2000-02-01,139.75,141.6875,138.53125,140.9375,91.66816711425781,8419900
2000-02-02,141.28125,142.25,140.375,141.0625,91.74950408935547,6205900
2000-02-03,140.875,143.25,140.0,143.1875,93.13159942626953,7997500
2000-02-04,143.1875,144.0,142.125,142.59375,92.74539184570312,4925400
2000-02-07,142.5625,142.78125,141.4375,142.375,92.6031723022461,5845800
2000-02-08,143.96875,144.5625,143.625,144.3125,93.86334991455078,4936400
2000-02-09,144.46875,144.46875,141.265625,141.28125,91.89178466796875,8511500
2000-02-10,141.625,142.5625,140.875,141.5625,92.0746841430664,6690600
2000-02-11,141.84375,141.9375,138.03125,138.6875,90.20474243164062,9849800
2000-02-14,139.78125,139.78125,138.3125,139.5,90.73322296142578,8528800
2000-02-15,139.25,141.21875,137.796875,141.078125,91.75967407226562,11078300
2000-02-16,140.375,140.9375,138.796875,139.0,90.40804290771484,8845400
2000-02-17,140.4375,140.4375,138.21875,138.28125,89.9405288696289,7584200
2000-02-18,138.875,138.875,134.625,135.3125,88.00957489013672,9409200
2000-02-22,135.1875,136.34375,133.53125,134.96875,87.78600311279297,16415400
2000-02-23,135.625,137.46875,134.5,136.5625,88.82262420654297,12119000
2000-02-24,136.6875,137.03125,133.09375,133.8125,87.0339584350586,17375000
2000-02-25,135.1875,136.71875,133.125,133.328125,86.71891784667969,10559900
2000-02-28,133.375,136.6875,132.71875,136.125,88.53807830810547,13397800
2000-02-29,136.0625,137.4375,135.75,137.4375,89.39173889160156,8242500
2000-03-01,137.625,139.0,137.21875,138.4375,90.0421371459961,6868000
2000-03-02,138.6875,139.125,137.34375,138.53125,90.10311889648438,7600200
2000-03-03,140.4375,141.71875,139.71875,141.125,91.79015350341797,12770300
2000-03-06,140.8125,141.34375,138.75,139.75,90.89581298828125,11967100
2000-03-07,140.0,140.15625,135.21875,137.046875,89.13762664794922,20062000
2000-03-08,136.46875,137.84375,135.03125,136.875,89.02584838867188,11808500
2000-03-09,137.25,140.875,136.125,140.875,91.62752532958984,5500900
2000-03-10,140.1875,142.0,139.53125,140.125,91.1396713256836,7924600
2000-03-13,136.6875,140.46875,135.6875,138.59375,90.14376068115234,10540500
2000-03-14,139.28125,140.09375,136.15625,136.625,88.86325073242188,8263900
2000-03-15,136.875,140.4375,136.0625,139.8125,90.93646240234375,10300800
2000-03-16,141.625,146.84375,140.875,146.34375,95.18449401855469,25601400
2000-03-17,145.8125,148.0,145.4375,146.9375,95.81359100341797,10272900
2000-03-20,146.875,147.34375,144.78125,146.1875,95.32453918457031,12502300
2000-03-21,145.53125,149.75,144.5,149.1875,97.28073120117188,13612600
2000-03-22,149.5625,150.84375,148.6875,150.09375,97.87167358398438,8260000
2000-03-23,149.15625,153.46875,149.15625,152.65625,99.54258728027344,11654500
2000-03-24,152.875,155.75,151.71875,153.5625,100.13353729248047,11462900
2000-03-27,153.375,153.78125,151.8125,151.9375,99.07394409179688,8798600
2000-03-28,151.25,152.984375,150.59375,151.0625,98.50338745117188,6334400
2000-03-29,151.5625,152.484375,149.65625,151.21875,98.605224609375,6747500
2000-03-30,150.15625,151.921875,147.125,148.6875,96.95475006103516,9491900
2000-03-31,149.625,152.3125,148.4375,150.375,98.05509185791016,9249100
2000-04-03,150.125,151.25,148.6875,151.25,98.6256332397461,8508200
2000-04-04,151.75,153.0,141.390625,150.125,97.89201354980469,19585500
2000-04-05,147.875,150.8125,147.625,149.1875,97.28073120117188,8387200
2000-04-06,150.25,151.6875,149.0,150.484375,98.12640380859375,6378500
2000-04-07,151.5625,152.125,150.5,151.4375,98.7479476928711,6023600
2000-04-10,151.75,153.109375,150.3125,150.84375,98.36078643798828,9624200
2000-04-11,150.0,151.625,148.375,150.40625,98.0754623413086,9006400
2000-04-12,150.375,151.15625,146.15625,146.28125,95.38570404052734,10779200
2000-04-13,147.46875,148.15625,143.78125,144.25,94.06116485595703,12225800
2000-04-14,142.625,142.8125,133.5,136.0,88.68157958984375,29604000
2000-04-17,135.1875,140.75,134.6875,140.75,91.77891540527344,23918200
2000-04-18,140.5625,144.46875,139.78125,144.46875,94.20376586914062,11069200
2000-04-19,144.5,145.125,142.53125,143.125,93.32760620117188,6553700
2000-04-20,143.5625,143.9375,142.375,143.8125,93.77587890625,8537600
2000-04-24,141.5,143.3125,140.5,142.25,92.75698852539062,12893100
2000-04-25,144.625,148.15625,144.4375,148.15625,96.60832977294922,14102000
2000-04-26,147.96875,148.75,146.0,146.484375,95.51813507080078,7711100
2000-04-27,143.0,147.34375,143.0,146.0,95.20226287841797,15595300
2000-04-28,147.0,147.859375,145.0625,145.09375,94.61132049560547,8743400
2000-05-01,146.5625,148.484375,145.84375,147.0625,95.89515686035156,7328300
2000-05-02,145.5,147.125,144.125,144.125,93.97966003417969,9411900
2000-05-03,144.0,144.0,139.78125,140.75,91.77891540527344,12630700
2000-05-04,142.0,142.359375,140.75,141.8125,92.47171783447266,5963600
2000-05-05,141.0625,144.0,140.9375,143.53125,93.59252166748047,7862400
2000-05-08,142.75,143.375,141.84375,142.453125,92.88945770263672,5064100
2000-05-09,143.0625,143.40625,140.265625,141.3125,92.14567565917969,5620300
2000-05-10,140.5,140.96875,137.75,138.125,90.06723022460938,10293900
2000-05-11,140.125,141.5,139.125,141.28125,92.12532806396484,7091100
2000-05-12,141.8125,143.46875,141.625,142.8125,93.12377166748047,5960800
2000-05-15,142.75,145.609375,142.0,145.28125,94.73355102539062,4441300
2000-05-16,146.5625,147.71875,145.3125,146.6875,95.65055847167969,8192200
2000-05-17,145.6875,146.1875,144.46875,145.15625,94.65208435058594,5907200
2000-05-18,145.625,146.3125,143.375,143.375,93.4905776977539,4325600
2000-05-19,142.5625,143.234375,140.40625,141.125,92.02342987060547,6518400
2000-05-22,141.25,141.46875,137.0,140.0625,91.33057403564453,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0,89.98570251464844,7979200
2000-05-24,138.0,140.6875,136.5,140.25,91.45288848876953,11081500
2000-05-25,140.6875,141.8125,137.71875,137.84375,89.88381958007812,8278900
2000-05-26,138.8125,139.6875,137.328125,138.0,89.98570251464844,4814000
2000-05-30,140.0,142.9375,139.46875,142.5,92.91999816894531,5362700
2000-05-31,142.5625,144.0,142.09375,142.8125,93.12377166748047,6056500
2000-06-01,143.6875,145.4375,143.0,145.3125,94.75394439697266,8961600
2000-06-02,148.9375,149.09375,147.484375,147.84375,96.40451049804688,8962200
2000-06-05,147.46875,148.21875,146.875,147.125,95.93584442138672,6998100
2000-06-06,146.625,147.78125,145.90625,146.46875,95.50790405273438,4858900
2000-06-07,146.625,148.0,146.0,147.484375,96.17015075683594,4919500
2000-06-08,147.5,147.75,146.0625,146.90625,95.7932357788086,5723100
2000-06-09,147.5,147.96875,145.625,146.59375,95.58943939208984,3085300
2000-06-12,146.96875,146.96875,144.875,144.875,94.46871185302734,3678900
2000-06-13,144.8125,147.75,144.625,147.59375,96.24150848388672,6558700
2000-06-14,148.25,148.875,147.1875,147.84375,96.40451049804688,6420500
2000-06-15,148.125,148.75,146.84375,148.15625,96.60832977294922,5881200
2000-06-16,148.3125,148.3125,145.875,146.59375,95.8144760131836,5567900
2000-06-19,146.46875,149.15625,146.25,148.46875,97.0400161743164,5106900
2000-06-20,148.1875,148.875,147.0,147.9375,96.6927490234375,6480000
2000-06-21,146.9375,148.4375,146.890625,147.875,96.65196228027344,3115000
2000-06-22,147.5625,147.6875,145.0,145.625,95.18133544921875,7490500
